interactor_A	interactor_B
B1V8A0	Q18605
B1V8A0	G5ED57
A9D4E4	B1V8A0
B1V8A0	Q8I7N1
E3W743	B1V8A0
Q20330	B1V8A0
Q95YA9	B1V8A0
B1V8A0	O44743
Q94246	B1V8A0
O01900	B1V8A0
B1V8A0	O17214
G5ECL2	B1V8A0
B1V8A0	Q09994
B1V8A0	B2D6P5
B1V8A0	P10986
P34552	B1V8A0
B1V8A0	Q7JP60
B1V8A0	O61708
B1V8A0	Q09345
Q94046	B1V8A0
B9WRT9	B1V8A0
Q17350	B1V8A0
B1V8A0	Q9UA61
B1V8A0	G5EBN5
B1V8A0	P19826
D9N122	B1V8A0
Q23158	O01661
G4RTG4	Q9U2Z5
Q9U2Z5	Q09442
Q18605	Q9U2Z5
B7WN72	Q9U2Z5
O61701	Q9U2Z5
Q19479	Q9U2Z5
Q3Y407	Q9U2Z5
Q95YA9	Q9U2Z5
Q9U2Z5	G5ECL2
Q9U2Z5	O01900
Q9U2Z5	B5WWM0
Q95QA6	Q9U2Z5
G5EG53	Q9U2Z5
Q9UB01	Q9U2Z5
P91001	Q9U2T9
G5ED33	Q9U2Z5
Q9U2T9	Q19905
Q9U2T9	P91820
O16299	Q9U2T9
Q9U2T9	Q9XWN1
Q9U2T9	G5ECL2
O18181	Q9U2T9
D0IMZ5	Q9U2T9
Q9XTY6	Q9U2T9
G5EDC2	Q9U2T9
Q9U2T9	O18246
P91001	Q95XA9
Q9N4A9	Q9U2T9
Q18683	Q95XA9
Q95XA9	P90783
Q95XA9	Q4W4Y4
Q19764	Q95XA9
Q17491	G5ECK4
Q09345	Q95XA9
P39055	G5ECK4
G5ECK4	O45134
G5ECD7	G5ECK4
D3KFW7	G5ECK4
W6RRU8	G5ECK4
Q19289	G5ECK4
G5ECK4	Q7JP65
G5ECK4	P34397
G5ECK4	G5ED57
G5ECK4	O16299
G5ECK4	E3W743
G5ECK4	Q20330
G5ECK4	Q9U3F4
G5ECK4	Q20877
G5ECK4	O01900
G5ECK4	O17214
G5ECK4	G5ECL2
Q1NZ34	G5ECK4
G5ECK4	G5EFY6
G5ECK4	P91482
P91820	G5ECK4
G5ECK4	Q965Y4
G5ECK4	Q9XWN1
G5ECK4	Q4VNJ8
G5ECK4	V6CKC3
Q8I4E2	P39055
Q8I4E2	O16299
G5ECL2	Q8I4E2
Q9N415	Q19749
Q9N415	Q17865
Q21234	Q9N415
Q9N415	Q9XX15
Q9N415	EBI-329520
Q9N415	P10567
Q9N415	Q17865
Q9N415	Q8MQ71
Q20010	Q9N415
Q21234	Q9N415
Q9N415	Q17865
EBI-329520	Q9N415
Q9XTF3	Q9N415
Q9N415	EBI-329520
Q9NA98	Q9N415
Q9NHC3	Q23050
P34574	Q9NHC3
Q09442	G5EC32
O01900	G5EC32
G5EC32	Q18605
Q9TYS1	G5EC32
G5EC32	O61701
G5EC32	O01900
G5EC32	P34552
G5EC32	A5PEX6
G5EG53	G5EC32
G5ED33	G5EC32
G5EC32	D9N122
G5EC32	O01481
Q09442	G5EC32
O16299	G5EC32
G5EC32	P34397
G5EC32	Q966J6
Q20010	G5EC32
G5ECL2	G5EC32
G5EC32	Q8I4H7
Q6BEV5	G5EC32
O45812	G5EC32
G5EC32	G5EC72
G5EC32	Q9XWN1
G5ED33	G5EC32
Q95XW5	P24892
Q95XW5	Q23050
G5EE56	O62011
G5EE56	O45233
P39055	G5EE56
G5EE56	O16310
Q17865	G5EE56
G5EE56	Q09442
Q18239	G5EE56
G5EE56	Q18605
G5EE56	G5EFZ9
Q95QQ9	G5EE56
G5EE56	O01864
Q9TYS1	G5EE56
P46562	G5EE56
G5EE56	Q7JP65
G5EE56	A9D4E4
G5ED57	G5EE56
G5EE56	B3GWA0
Q19905	G5EE56
G5ED20	G5EE56
G5EE56	E3W743
G5EE56	O16299
G5EE56	A5JYT7
G5EE56	Q95YA9
G5EE56	G5ECW9
Q20330	G5EE56
G5EE56	Q3Y407
Q65ZB4	G5EE56
Q20798	G5EE56
O76337	G5EE56
G5EE56	O01900
Q8MXF4	G5EE56
G5EE56	G5ECL2
E7EM33	G5EE56
Q8I4H7	G5EE56
G5EE56	EBI-6539327
G5EE56	Q21920
Q09345	G5EE56
G5EC72	G5EE56
G5EE56	Q8ITY8
G5EE56	G5EF96
Q9XUK2	G5EE56
P91820	G5EE56
G5EE56	Q9U304
Q965Y4	G5EE56
G5EE56	Q8I4E2
G5EE56	Q9XWN1
G5EC32	G5EE56
G5EE56	Q9U290
Q9BL72	G5EE56
G5EG53	G5EE56
A5PEX6	G5EE56
G5ED33	G5EE56
Q4VNJ8	G5EE56
Q9U1W1	G5EE56
G5EE56	D9N122
G5EE56	A8WFL0
P91001	Q95PW9
Q09442	Q95PW9
Q19905	Q95PW9
Q95PW9	Q17865
Q95PW9	E3W743
P24892	Q95PW9
Q95PW9	Q20330
P91820	Q95PW9
D0IMZ5	Q95PW9
Q23356	Q95PW9
Q95PW9	Q17795
Q95PW9	P34397
A9D4E4	Q95PW9
Q95PW9	G5ECQ3
P34552	Q95PW9
G5ECL2	Q95PW9
Q8IAA6	Q95PW9
Q95PW9	G5ED57
P34258	Q95PW9
Q95PW9	Q19319
Q95PW9	H2KYS8
Q95PW9	Q3Y407
Q17353	Q95PW9
P05690	Q20498
P34552	Q95PW9
Q20498	O44144
P46563	Q20498
O45346	Q20498
Q20498	P52715
Q20498	P54412
Q20498	O01739
Q20498	Q93557
Q20498	Q38G52
P0CG71	Q20498
O02358	Q20498
Q20173	Q20498
Q20498	P43508
Q20498	Q10454
Q20498	Q20720
Q9XUD8	Q20498
P55956	Q20498
Q20950	Q20498
Q20498	O45628
Q20498	P18948
P90925	Q20498
Q20498	P24885
O16520	Q20498
Q20498	Q9XUP2
G3MU69	Q20498
Q20498	G5EDW8
Q9XUL7	Q20498
Q20498	Q9NF14
G5ED00	Q20498
G4RZC8	P91001
G4RZC8	P05690
G4RZC8	O16928
Q19905	G4RZC8
G4RZC8	G3MU69
Q9N4J2	G5ECG5
G5ED84	G4RZC8
O02365	G5ECG5
G5ECK4	P39055
G5ECM2	G5ECK4
G5ECK4	Q19905
G5ECK4	G5ECL2
G5EE04	G5ECK4
G5ECK4	G5ECK4
V6CKC3	G5ECK4
G5ECK4	X5M5N0
G5ECK4	Q19782
Q20010	G5ECK4
G5ECK4	Q9XTY6
G5ECK4	Q9BI71
P39055	Q45FX5
G5ECK4	Q95Y26
Q19905	Q45FX5
P55956	Q45FX5
Q45FX5	G5ECL2
Q45FX5	G5EE04
G5EDG6	Q45FX5
Q45FX5	V6CKC3
G5EBZ8	Q6A573
Q6A573	A5JYT2
Q6A573	Q8I4M6
Q19275	Q6A573
Q6A573	P34397
O62256	Q6A573
Q6A573	Q8ITV6
Q23419	Q6A573
Q18100	Q6A573
P43510	Q6A573
Q965H3	Q6A573
Q6A573	P53013
Q6A573	E3W743
Q20950	Q6A573
A8JJR1	Q6A573
G3MU69	Q6A573
D0IMZ5	Q6A573
Q9U2D6	Q17865
G8JYB2	P39055
Q21648	G5ED33
O02040	Q1XFY2
Q1XFY2	Q9N3J4
Q22463	Q22387
Q22387	Q9GYG1
Q09651	Q22387
Q23600	Q22387
Q11181	G5EC72
Q8MNT0	G5EC72
G5EC72	Q95ZV9
G5EC72	Q966J7
Q22696	G5EC72
Q4VNJ8	G5EC72
G5EC72	Q09651
Q09442	Q9U2D6
O16299	P34258
P34258	O61761
P34258	O76337
Q17865	P34258
O45603	P34258
Q10457	P34258
Q5TYL0	P34258
P34258	Q9NA61
P34258	G5EEQ3
P34258	P39055
P34258	Q22387
Q95QQ9	Q10929
Q10929	P34400
Q10929	F5GUF6
Q10929	Q966J6
Q10929	Q95Y95
Q10929	G5EGI2
Q17549	Q22387
G5EBZ8	Q10457
Q9NA61	G5EBZ8
O01761	O01960
P34418	G5EEN3
O44820	O01761
O01761	Q22387
O01761	Q9GYG1
G5EFE7	Q10457
G5EFE7	Q19980
Q9NA61	G5EFE7
P29355	Q10457
P29355	P39055
Q03575	P29355
P29355	P34400
Q9TYS3	P29355
P29355	Q65ZB4
Q10457	G5ECY0
Q21648	G5ECY0
Q09269	G5ECY0
Q22227	G5ECY0
Q9GYG1	G5ECY0
Q18204	Q8I7L5
Q19980	Q18204
Q10457	Q18204
Q19416	Q18204
Q9NA61	Q18204
O16612	O01498
P91001	O01498
Q21366	O01498
B2D6P5	O01498
O01498	Q21648
O01498	Q22387
Q45FX5	O76337
G5ECL3	Q45FX5
Q45FX5	B7WNA3
Q18662	Q10457
Q19253	P39055
O17577	Q19253
Q09442	Q19253
Q19253	O61701
Q19253	Q95QQ9
Q1XFY2	Q19253
Q19253	G5ECJ4
F5GUF0	Q19253
G5EC72	Q19253
Q19253	Q95QA6
Q19253	A8XQ35
B7WNA3	P54936
Q22387	P54936
Q8MQ71	Q10457
Q8MQ71	Q17849
Q8MQ71	Q19980
Q8MQ71	Q20759
Q21747	Q8MQ71
Q8MQ71	O61710
Q8MQ71	A7DTF1
Q8MQ71	Q9BKZ9
Q8MQ71	Q9NA61
G5EEQ3	Q8MQ71
Q17865	Q19901
Q19275	Q19901
Q19901	Q7JMS4
Q19901	Q1XFY2
Q19951	D3YT69
Q19951	P39055
Q19951	Q17744
Q17865	Q19951
Q95QQ9	Q19951
Q19951	Q9TZ84
P34450	Q19951
Q21648	Q19951
Q21747	Q19951
F5GUF0	Q19951
Q22227	Q19951
Q19951	Q95QA6
Q20005	Q9NA61
Q19951	D9N122
P34416	Q10956
Q17865	P34416
P34400	P34416
P34416	Q1XFY2
P34416	O17905
P34416	G5ED33
B1Q247	Q09989
Q09989	P39055
Q09989	Q18225
Q95QQ9	Q09989
Q09989	Q19275
Q09989	Q19849
Q09989	O16299
Q21648	Q09989
P45972	Q09989
Q09989	F5GUA2
Q9NAM2	Q09989
Q09989	Q9U1W2
Q09989	Q4VNJ8
Q9GYG1	Q09989
O45539	P39055
O45539	Q11181
Q17744	O45539
O45539	Q09442
Q17865	O45539
O45539	Q93203
O45539	Q18225
Q95QQ9	O45539
O45539	C1P629
O45539	Q09294
O61701	O45539
O45539	Q19849
O45539	Q7JMS4
Q966J6	O45539
O45539	Q1XFY2
Q03601	O45539
O45539	O01900
Q19019	O45539
Q21648	O45539
F5GUF0	O45539
O45539	Q22002
O45539	Q22387
O45539	G5EC72
Q95QA6	O45539
O45539	G5EGI2
O45539	Q9U290
O45539	G5ED33
Q965S4	O45539
Q17865	A6ZJ46
A6ZJ46	Q18076
A6ZJ46	O17605
A6ZJ46	Q18412
A6ZJ46	Q20435
A6ZJ46	Q9XVN3
A6ZJ46	O16850
A6ZJ46	Q22696
O02174	A6ZJ46
A6ZJ46	G5EC62
Q8MYM0	A6ZJ46
Q22387	C4ALD5
C4ALD5	P34568
Q10457	Q21004
G5ECU7	Q21004
Q20398	O76572
O76572	Q21648
O76572	Q4VNJ8
Q9XUS7-2	P34707
Q9NA61	Q9XUS7-2
G4S034	Q17795
Q8MYM0	G4S034
Q17795	Q18501
Q18501	P32085
D9N122	Q18501
Q10457	A0A0K3AV08
O17583	A0A0K3AV08
Q9NA61	A0A0K3AV08
E3W735	O44820
Q10457	O17972
O17972	Q17744
O17972	Q17865
O17972	P46582
O17972	P34400
Q9GZE3	O17972
O61887	O17972
O17972	O02174
G5EGI2	O17972
O17972	Q9NA61
O17972	Q94418
Q11181	P03949
P03949	Q17795
Q18225	P03949
P03949	Q18953
P03949	EBI-6544261
Q20398	P03949
Q22227	P03949
G5EC72	P03949
P03949	Q95QA6
O02174	P03949
Q9U304	P03949
G5EF87	P03949
Q8I4E2	P03949
P03949	A8XQ35
P03949	G5ED33
P03949	Q4VNJ8
D9N122	P03949
G5EBH3	P39055
G5EBH3	Q17865
Q95QQ9	G5EBH3
O61701	G5EBH3
Q1XFY2	G5EBH3
Q21648	G5EBH3
G5EBH3	G5EC72
Q95QA6	G5EBH3
Q9U304	G5EBH3
Q22070	Q10457
Q22070	Q9NA61
Q17865	Q8MPT2
Q8MPT2	EBI-6544644
Q8MPT2	Q65ZJ1
Q9TYS3	Q8MPT2
O01299	Q8MPT2
Q8MPT2	Q19289
Q8MPT2	Q8I7N1
E3W743	Q8MPT2
Q8MPT2	O16299
Q20177	Q8MPT2
Q9TZK1	Q8MPT2
Q20357	Q8MPT2
Q8MPT2	EBI-6544812
Q8MPT2	G5EBF5
Q8MPT2	O02174
G5EEM0	Q8MPT2
Q9N4G4	Q8MPT2
B1V8A0	P39055
Q17795	B1V8A0
B1V8A0	Q19994
B1V8A0	Q95YA9
B1V8A0	Q1XFY2
Q86D09	B1V8A0
Q21648	B1V8A0
C5NU64	B1V8A0
Q95XW7	B1V8A0
B1V8A0	P19826
B1V8A0	D9N122
O01661	Q10457
O01661	Q9NA61
EBI-2415124	Q9NA61
Q9U2Z5	Q17782
Q9U2Z5	Q17795
Q9U2Z5	Q09442
Q95QQ9	Q9U2Z5
Q9U2Z5	O61701
Q9U2Z5	Q95YA9
Q1XFY2	Q9U2Z5
Q9U2Z5	Q3Y407
Q9TYU9	Q9U2Z5
Q21648	Q9U2Z5
Q9U2Z5	F5GUF0
Q95QA6	Q9U2Z5
Q9U2Z5	Q9N3Z0
Q9U2Z5	O18195
G5ED33	Q9U2Z5
Q9U2Z5	D9N122
Q8MQE8	Q9U2T9
Q9TZK8	Q9U2T9
Q9U2T9	O16299
Q9U2T9	Q22002
P53017	Q9U2T9
A7LPD5	Q9U2T9
P53017	Q9U2T9
P05634	Q9U2T9
Q95XU3	Q9U2T9
Q10457	Q9U2T9
Q9U2T9	Q9XTY6
Q10457	Q9U2T9
Q95XA9	Q11181
Q95XA9	Q19781
Q95XA9	Q19980
P22980	G5ECK4
P91001	G5ECK4
P39055	G5ECK4
Q11181	G5ECK4
G5ECK4	O45134
Q17865	G5ECK4
G5ECK4	Q95QQ9
C1P629	G5ECK4
O17777	G5ECK4
Q19416	G5ECK4
G5ECK4	Q8MNT0
Q19994	G5ECK4
G5ECK4	Q9U2D6
G5ECG0	G5ECK4
G5ECK4	Q4VNJ8
Q9GYG1	G5ECK4
D9N122	G5ECK4
Q8I4E2	P39055
Q8I4E2	Q17795
Q8I4E2	O16299
Q9N415	Q10457
Q17865	Q9N415
Q95QQ9	Q9N415
Q9N415	Q19807
Q9N415	G5EDZ2
Q9N415	A5HBK2
Q9N415	G5EGI2
Q9N415	Q9NA61
G5EEQ3	Q9N415
Q9N415	Q17865
Q9N415	Q17865
P91529	Q9N415
O44820	Q9NHC3
Q10457	Q9NHC3
Q22387	G5EC32
B1Q247	G5EC32
G5EC32	Q17795
Q09442	G5EC32
O17583	G5EC32
G5EC32	Q9XZI6
G5EC32	O61701
Q1XFY2	G5EC32
G5EC32	Q20365
G5EC32	O45522
G5EC32	Q3Y407
Q9TYU9	G5EC32
G5EC32	F5GUF0
G5EC32	Q95QA6
Q9BKZ9	G5EC32
G5EC32	G5ED33
G5EC32	D9N122
G5EC32	O01481
G5EC32	Q17744
Q17746	G5EC32
Q17795	G5EC32
Q09442	G5EC32
P34400	G5EC32
F5GUF6	G5EC32
O16299	G5EC32
G5EC32	Q966J6
G5EC32	Q20670
G5EC32	Q03601
G5EC32	Q8I4H7
O45681	G5EC32
Q19019	G5EC32
G5EC32	Q22002
G5EC32	Q95QA6
G5EC32	G5EGI2
G5EC32	G5ED33
G5EDZ2	Q8IAA6
Q95XW5	Q10457
Q9XZI6	Q95XW5
Q95XW5	Q5TYL0
Q95XW5	Q9NA61
G5EEC6	Q95XW5
Q95XW5	O16684
G5ED33	Q11181
G5EE56	Q10457
G5EE56	P39055
G5EE56	Q11181
G5EE56	Q17744
G5EE56	Q17795
Q09442	G5EE56
G5EE56	Q17865
G5EE56	Q18225
G5EFZ9	G5EE56
Q95QQ9	G5EE56
G5EE56	O61701
Q86NH1	G5EE56
G5EE56	Q1XFY2
O45522	G5EE56
Q3Y407	G5EE56
G5EE56	Q03601
O76337	G5EE56
O01900	G5EE56
G5EE56	Q8I4H7
G5EE56	Q21648
G5EE56	F5GUF0
G5EE56	G5EC72
Q95QA6	G5EE56
Q9U304	G5EE56
G5EE56	G5EF87
G5EGI2	G5EE56
A8XMZ5	G5EE56
G5EE56	Q9U290
G5EE56	O18195
A8XQ35	G5EE56
G5EE56	G5ED33
Q9U1W1	G5EE56
Q4VNJ8	G5EE56
Q9NA61	G5EE56
G5EE56	G5EEQ3
G5EE56	D9N122
P39055	Q95PW9
Q95PW9	P34643
Q17744	Q95PW9
Q17795	Q95PW9
Q17850	Q95PW9
Q95PW9	Q966J6
Q95PW9	O62332
Q95PW9	Q9XWN6
P34258	Q95PW9
Q09269	Q95PW9
H1UBJ9	Q95PW9
P91182	Q9Y048
O01796	P91182
Q20498	O17099
Q20498	O18697
G4RZC8	Q10457
G4RZC8	Q18192
G5EDZ2	G4RZC8
Q5TYL0	G4RZC8
G4RZC8	Q9NA61
G4RZC8	Q95PV3
B4E3X6	G5ECG5
G5ECK4	Q10457
P39055	G5ECK4
G5ECK4	O61980
G5ECK4	Q9NA61
G5ECK4	Q17744
Q17795	G5ECK4
EBI-6544261	G5ECK4
Q09345	G5ECK4
Q9XTY6	G5ECK4
G5ECK4	Q95Y26
G5ECK4	Q95XW7
A5JYT2	Q6A573
Q21648	Q6A573
E8MDW3	Q6A573
Q6A573	Q94418
P02566	P12844
Q18688	P02566
G5EEH9	O02333
O17071	O17071
O44548	Q21443
G5EEH9	G5ECG0
G5EEH9	Q21443
G5EEH9	P91457
P91001	EBI-2003647
Q8TA83	G5EEH9
G5EEH9	P91400
P34402	G5EEH9
EBI-2003647	EBI-2003647
P34331	O44548
O76371	O17071
G5EEH9	P90900
O17071	O17071
Q22866-2	O17071
O44761	Q19969
Q19969	Q09599
Q22799	Q7K714
P91155	Q19969
Q09601-1	Q9BKT9
A7LPI4	O02482
Q9XU12	Q8TA83
G5EEM5	Q22137
O17607	P46561
P39745-1	Q8TA83
Q95XQ8	P34647-1
Q22799	C6KRN1
Q21484	P90916
O17666	Q10958
Q17763	H9G2T2
O02108	A0A0S4XR43
Q95XY1	Q20151
Q20058	Q18787
Q09248	Q09248
Q09601-1	O45599
P91457	Q19286
Q18262	G5EDD8
G5EEM5	Q09544
Q22469	G5ECL3
G5ECU1	G5EE07
G5ECU1	Q18262
P91283	Q20874
P90925	O01869
O76258	H9G2T2
Q22799	Q19816
O62011	Q95XY1
Q22799	Q18529
Q65XX1	EBI-6456063
Q17868	Q18529
Q65ZH5	Q22799
O16658	H2L0K1
P55155	Q22078
Q9N4A7-1	Q9XWR1
Q9XWR1	Q95YD5
P39745-1	Q23463
O02639	Q23463
O61907	P90916
Q9XWI6	P34339
G5EFV3	O02217
Q23463	Q95Y13
P91820	Q9BKT9
Q9XWK3	Q23463
Q65XX1	Q23463
Q23463	Q95XY1
O76406	Q9GRY9
Q8IU00	P91820
P34690	G5ECL1
Q18239	G5ECY0
Q9NDC9	P13508
P13508	Q9XVP0
Q7YTG9	P13508
EBI-6456340	G5ECY0
Q9XUS9	P13508
P13508	Q95QC4
Q10039	P13508
Q9BKT9	P91457
P34278	P34286
P13508	Q8I711
P91918	Q09248
G5EG29	Q9XVU8
P55853	Q18076
P34331-2	P91870
Q09248	O76258
Q18282	P34331-2
Q93233	Q95XY1
Q21735	P91457
Q93233	Q93233
O17607	Q8WT44
Q95XY1	Q18529
P20163	Q9GYK4
Q9XU12	Q9XVH6
Q65XX1	P91820
P91820	G5ECY0
P91820	P39745-1
P91820	O62333
O17836	Q23539
Q9XVU8	O76406
Q23539	Q7JL40
O17835	Q23539
Q95005	Q09560
Q9U2S6	P91175
O16297	Q9XVR7
Q09560	Q95ZQ3
Q09293	O61955-1
Q19130	P34509
Q19130	O45926
O01576	Q21295
Q86S28	P90916
Q09543	Q9GZH6
P30642	O61708
O01576	Q9U3C1
O44144	Q21735
Q22798	Q9U3C8
Q8WT44	P90868
O01585	G5ECG0
Q19749	G5ECG0
P34509	P34342-1
Q23179	Q2V0X4
Q22799	O45599
P34509	Q23670
P55853	P55853
Q94420	P55853
P55853	Q17353-1
P55853	Q9XVU8
P30642	Q22799
Q9XTU6	Q9N4G9
Q18194	Q22799
P46502	Q22799
O45935	Q18282
Q22799	Q22799
G5EFV3	Q22799
P49197	P46769
O01488	E2JKZ0
Q93572	P91913
P91283	E2JKZ0
Q9XWK3	E2JKZ0
Q9XWK3	Q9XWK3
Q65XX1	Q18529
Q19207	Q22799
O17915	Q86G90
Q18255	Q19969
O16658	Q22095
O01488	Q95QJ7
P91349	P91349
EBI-6457133	Q19969
G5EDE7	G5EDL3
Q21774-1	Q21774
Q23529	Q9U2Z1
Q9XWK3	O62333
O76371	O17071
Q23529	P91409
P10986	O45815
Q9XVU8	O61708
P45970	Q95QJ7
P10983	P10983
Q94392	Q27488
P10984	O45815
P10983	O45815
Q8WT44	P34286
Q19371	Q9U2Z1
Q94392	Q94392
Q22253	P53016
Q9XUQ4	P91082
P34341	Q21021
Q18688	Q18688
Q9XUQ4	O61955-1
G5EFA9	Q9XUQ4
Q9XUQ4	Q95YD5
P46561	Q9XUQ4
Q9XUQ4	Q19924
Q09510	Q9XUQ4
P54412	Q9XUQ4
Q9XUQ4	G5EDR3
Q9XUQ4	G5ED39
G5EGK8	Q9XUQ4
Q9N5U1	Q9XUQ4
Q9XUQ4	Q9N4I0
Q9N4G9	Q9XUQ4
Q9N4A7-1	Q9XUQ4
Q9XUQ4	G5EF02
Q9XUQ4	Q23680
Q23312	Q9XUQ4
Q8MPS6	Q9XUQ4
Q95008	Q95005
O02365	Q2V0X4
Q17979	Q09436
Q09583	Q09583
O44156	Q09583
Q09583	Q20351
Q8TA83	P91457
Q8TA83	Q8TA83-2
Q9XU12	Q8TA83
Q27488	O44156
P49197	P46769
Q9N4E9	Q9XW79
Q95005	Q27488
P91303	Q95X44
Q27488	Q27488
Q94392	Q27488
P34808	O44740
O17915	Q21021
Q23237	O62102
Q20168	Q9XW17
G5EDD8	Q18255
G5ECU1	G5EGT6
G5ECU1	Q18255
Q09436	Q09436
Q23670	Q21993
P34342-1	Q19969
P91482	Q11183
EBI-6457133	Q6BEV5
O01501-1	G5EEG9
P20163	P46550
Q966L6	G5EBE3
Q9N5V3	Q20010
Q9N5V3	Q9XWK3
Q9BKS1	G5ECR7
Q18255	G5ECU1
O02108	Q9TVL3
Q18255	G5EDD8
G5EDE7	G5EDL3
E0R7K7	P91918
P34402	G5EBL8
P17139	Q65XX1
Q21952	Q17635
O62332	P91457
O01512	Q95005
O76258	Q8MQ04
O45087	Q22799
Q86D01	P34331-2
Q19371	Q17796
P34331-2	Q21776
P55853	Q94361-2
O01501-1	O01541
G5EDA3	Q18282
Q21341	Q20168
G5EE37	O01427
G5EBX2	Q8TA83-2
Q94361-4	P55853
G5EEG8	Q09599
O44761	P91276
Q95QC4	Q04908
Q9XVU8	O76258
Q23237	Q9XVU8
Q9XVU8	Q9XTF3-3
Q9XWK3	Q9XVU8
Q9XVU8	Q21295
G5EG38	G4RT11
Q8TA83-2	Q9U389
P34685	P34686
P34540	O44781
Q8ITV6	Q09601-1
Q95X44	O62305
P34808-1	P34808
Q9N5U1	Q9NES7
Q18194	Q9NES7
G5EBL8	P91870
G5EBL8	P91457
O61955-1	G5EDU4
Q22799	G5EBL8
Q09599	G5EEG8
Q65XX1	G5ECB9
Q22560	P54811
Q95XY1	G5ECB9
P34647-1	O77469-2
G5EFV3	O02217
P34341	Q9XTF3-3
P91349	G5EFV3
O45950	G5ECL3
P91349	O01902
Q9N359	P34643
P34341	Q9N5V3
P34341	O17915
P34341	Q21735
Q22747	Q9U2Z1
P34341	Q9N5U1
P34341	Q20818
P30640	Q18318
Q23368	Q9U2Z1
Q9U2D9	Q95Y13
Q20351	Q9U2D9
Q9U2D9	G5EFA2
Q8MQ04	Q95005
Q9U2D9	P34286
Q8MQ04	Q95YF3
Q17796	O62333
Q8MQ04	Q8MQ04
Q09601-1	G5ECY0
Q21831	Q09996
Q9XTF3-3	P55853
Q9N4P2	P55853
Q21021	P55853
P55853	Q9N5U1
G5EEK3	Q9NAN2-1
EBI-6458701	Q9NES7
Q9XVU8	Q7JNG1
P91175	Q9XVU8
Q9XVU8	P91283
EBI-6457133	Q9XVU8
Q9XVU8	Q9U3C1
Q20052	P34514
O62333	Q9XVU8
Q9XVU8	P91457
O45734	Q19713
O16516	Q03604
O62333	Q21127
P55853	Q21502
O62333	Q8MXR2
Q9U2Q9	Q9NAG4
Q23457	Q02335
G5ECU1	Q18223
Q19699	Q19130
Q9GT24	Q9GRZ9
Q22078	Q03563
Q19713	Q03563
P47207	P47208
P34331-2	G5EEK3
Q9XWI6	O01299
P34808	Q94420
P51875	Q95QJ7
Q9GT24	G5ECG0
C5VUK2	Q9N359
Q9XTF3	O02108
G5ECG0	O01488
Q18885	Q86S66-2
P91457	O62332
G5EEM5	G5ECG0
O62333	Q21295
O02482	Q93616
O62333	G5EEG9
P34286	Q17693
Q17962	G5EDD8
Q93714	Q20049
P10984	P10986
P10984	P10986
P10984	P10984
P32744	O45815
P10983	O45815
Q10664	Q07292
O01683	O62333
Q94420	Q09345
P46563	P46563
P13508	P90868
P91457	O62333
Q9XWK3	Q17796
Q17796	O76258
Q65XX1	Q17796
O01576	P34331-2
Q9N359	O01576
G5EDX9	G5EDD8
Q9N4A7-1	P34643
Q9XW79	Q09248
Q9XW79	Q9N4E9
O62333	Q09248
Q95XY1	Q8MXR2
Q9NAN2-1	Q09248
O02115	O02115
Q93831	Q95QC4
P34286	Q93831
Q21295	O62332
Q9N4E9	G5EGK8
Q21443	Q18508
H2KZ49	P55853
G5EBE3	Q18318
Q94420	Q94420
Q23237	O62102
Q18318	P39745-1
Q21831	Q18318
Q18318	P30640
O76371	O17071
G5ECG0	G5ECY0
Q21993	P52554
Q95Q17	Q95YF3
P34440	P62784
Q9XVU8	O17586
Q18547	Q9XVU8
Q9XVU8	Q8WQC0-3
P91082	Q9XVU8
Q9XVU8	G4RT11
Q19749	Q9XVU8
Q9XVU8	Q09601-1
Q9XVU8	Q95XY1
Q9XVU8	Q65XX1
G5EF84	P34475
Q9XVU8	Q2V0X4
G5ECR7	Q21443
G5EDE7	Q18282
P34402	Q21443
Q19749	Q21443
Q21443	EBI-6457133
Q21443	Q9U3C1
Q21443	Q21295
O01585	Q21443
Q21443	P30642
P91457	Q21443
Q86S68	Q21443
Q95XY1	Q21443
Q65XX1	Q21443
Q21443	G5ECG0
Q21443	Q95QC4
G5ECG0	Q9GS00
Q9N359	O01422
P34511	P54812
O61708	O62333
O61708	P34331-2
P55853	Q94361-3
O17586	Q09583
O76577	O61792
G5EDE7	Q18282
Q19130	Q19699
Q09496	Q9N4E9
Q95Y13	Q19130
G5EBE3	Q9NES7
G5EFA2	O45952
P46769	O45692
P34402	P34402
Q21021	O17915
P34402	Q9N359
P91349	G5EDL3
P91870	P91349
P34341	Q9BL83
G5ECG0	Q95XZ0
Q9N359	Q17796
H2L061	Q9N4A7-1
G5ECG0	B3WFV3
G5ED95	G5EDR3
Q9N4I1	Q86NB8
Q18688	O02108
O44158	O76258
O02217	Q21443
Q8WQC0-3	Q21443
P39745-1	Q21443
Q9N583	Q21443
Q21443	Q09601-1
Q95XZ0	G5ECG0
Q95QC4	Q9U211
P53016	Q18547
Q966L6	P52819-1
Q9XVP0	Q9U211
O76258	O44158
O01422	Q9GS00
Q19286	Q95XR0
O18246	P53016
EBI-6460247	P91457
G5EE07	O01488
G5EFV3	Q9GRY9
P90925	Q09601-1
Q9N4I1	V6CJ04
Q9BKS1	G5ECR7
Q09350	Q09543
EBI-2004276	Q23670
O16658	Q18025
P45895-1	Q18025
Q09601-1	Q18025
Q19749	Q19749
G5ECL3	Q19335
O77469-3	P34647-1
O17915	Q65ZJ1
