interactor_A	interactor_B
Q9LK09	Q8GW53
Q9LK09	Q940B0
Q9LK09	Q0WLB5
Q9LK09	Q9LIF9
Q9LK09	Q08112
Q9LK09	Q9C525
Q9LK09	Q9FDZ9
Q9LK09	Q93Z83
Q9LK09	O64490
Q9LK09	O81493
Q9LK09	P46286
Q9LK09	Q9LVA0
Q9LK09	Q9ZUT9
Q9LK09	Q9FY64
Q9LK09	Q9SZN7
Q9LK09	P40941
Q9LK09	Q9SPE6
Q9LK09	P51413
Q9SUJ1	Q9LTT8
Q9SUJ1	Q9C744
Q9SUJ1	Q944A9
Q9SUJ1	Q9SMU7
Q9SUJ1	B9DFC8
Q9SUJ1	P59259
Q9SUJ1	O49048
Q9SUJ1	Q9CAV0
Q9SUJ1	Q9M0Y8
Q9SUJ1	Q9C8F7
Q9SUJ1	Q6IDB4
Q9SUJ1	Q8L7W0
Q9SUJ1	Q9SZY1
Q9SUJ1	O64490
Q9SUJ1	Q9C901
Q9SUJ1	P59271
Q9SUJ1	Q9ZTW3
Q9SUJ1	P17094
Q9SUJ1	P53497
Q9SUJ1	Q8L860
Q9SUJ1	Q1ECE0
Q9SUJ1	Q9SJ62
Q9SUJ1	Q9SS17
Q9SUJ1	Q93VI3
Q9SUJ1	P49201
Q9SUJ1	Q38882
Q9SUJ1	Q9FKI4
Q9SUJ1	Q9SGT7
Q9SUJ1	Q9SEL6
Q9SUJ1	Q946Y7
Q9SUJ1	Q9SU93
Q9SUJ1	Q8VYN2
Q9SUJ1	Q1JPN7
Q9SUJ1	Q8LBI1
Q9SUJ1	Q38935
Q9SUJ1	Q9SEL5
Q9SUJ1	F4I420
Q9SUJ1	Q9C551
Q9SUJ1	Q9ZVA4
Q9SUJ1	Q9STX5
Q9SUJ1	Q9SI07
Q9SUJ1	Q9C865
Q9SUJ1	Q9M0I2
Q9SUJ1	Q9LHL8
Q9SUJ1	Q94AK8
Q9SUJ1	O22149
Q9SUJ1	O22788
Q9SUJ1	F4HWC3
Q9SUJ1	Q8VZM1
Q9SUJ1	Q9SF29
Q9SUJ1	O82222
Q9SUJ1	Q41969
Q9SUJ1	Q9SMW7
Q9SVC2	P31167
Q9SVC2	Q41969
Q9SVC2	Q9SRH6
Q9SVC2	Q8L7W0
Q9SVC2	Q9ZSD4
Q9SVC2	Q9SS17
Q9SVC2	O82222
Q9SVC2	Q9FEF8
Q9SVC2	Q8LGD5
Q9SVC2	Q9STR1
Q9SVC2	P59271
Q9SVC2	Q9M0I2
Q9SVC2	Q9SU93
Q9SVC2	Q9LHL8
Q9SVC2	P49691
Q9SVC2	P53497
Q9SVC2	Q9C551
Q9SVC2	Q9LXG1
Q9SVC2	Q9SGT7
Q9SVC2	Q8L860
Q9SVC2	Q944A9
Q9SVC2	Q9SZX9
Q9SVC2	P49689
Q9SVC2	Q93VI3
Q9SVC2	Q9SGA6
Q9SVC2	Q9ZVJ6
Q9SVC2	O82204
Q9SVC2	Q9SF29
Q9SVC2	Q9ZTW3
Q9SVC2	Q9LZ41
Q9SVC2	Q9SJ62
Q9SVC2	O64490
Q9SVC2	Q8VZM1
Q9SVC2	Q93VH9
Q9SVC2	P46286
Q9SVC2	Q94AK8
Q9SVC2	Q8GUN1
Q9SVC2	Q9LRP1
Q9SVC2	Q8VYN2
Q9SWH4	P16181
Q9SWH4	P46286
Q9SWH4	O49499
Q9SWH4	O49048
Q9SWH4	P59259
Q9SWH4	P42795
Q9SWH4	Q9SS17
Q9SWH4	O64490
Q9SWH4	Q9LHL8
Q9SWH4	Q8VYN2
Q9SWH4	Q9M0I2
Q9SWH4	P17094
Q9SWH4	Q93VI3
Q9SWH4	Q9SSN6
Q9SWH4	Q9STX5
Q9SWH4	Q94AK8
Q9SWH4	P53497
Q9SWH4	Q8L7W0
Q9SWH4	Q9SUJ1
Q9SWH4	Q9ZTW3
Q9SWH4	Q8L860
Q9SWH4	Q9SRX2
Q9ZQZ8	P31167
Q9ZQZ8	Q9LTT8
Q9ZQZ8	Q94AH9
Q9ZQZ8	Q9SU93
Q9ZQZ8	O80998
Q9ZQZ8	P46286
Q9ZQZ8	Q8LBI1
Q9ZQZ8	P59271
Q9ZQZ8	Q9SGA6
Q9ZQZ8	Q9ZVJ6
Q9ZQZ8	O64490
Q9ZQZ8	Q9SRX2
Q9ZQZ8	Q9FKI4
Q9ZQZ8	P49691
Q9ZQZ8	Q9FG73
Q9ZQZ8	Q9MAB3
Q9ZQZ8	Q41969
Q9ZQZ8	Q8GUN1
Q9ZQZ8	Q8VYN2
Q9ZQZ8	Q9SF53
Q9ZQZ8	Q9STR1
Q9ZQZ8	Q9SMU7
Q9ZQZ8	Q9LXG1
Q9ZQZ8	Q93VI3
Q9ZQZ8	O82204
Q9ZQZ8	Q9SGT7
Q9ZQZ8	Q8L860
Q9ZQZ8	Q9FEF8
Q9ZQZ8	Q8L7W0
Q9ZQZ8	Q1JPN7
Q9ZQZ8	O82222
Q9ZQZ8	Q9SS17
Q9ZQZ8	Q94AK8
Q9ZQZ8	Q93VH9
Q9ZQZ8	Q8VZM1
Q9ZQZ8	Q9LUG5
Q9ZQZ8	P53497
Q9ZSD4	P31167
Q9ZSD4	Q8LC83
Q9ZSD4	P42036
Q9ZSD4	Q9SF53
Q9ZSD4	Q9MAB3
Q9ZSD4	Q1JPN7
Q9ZSD4	O49385
Q9ZSD4	Q41969
Q9ZSD4	Q8LBI1
Q9ZSD4	Q9SGT7
Q9ZSD4	O04310
Q9ZSD4	B9DFC8
Q9ZSD4	Q9LUG5
Q9ZSD4	Q93VH9
Q9ZSD4	Q94AK8
Q9ZSD4	O80998
Q9ZSD4	Q9SS17
Q9ZSD4	Q9C551
Q9ZSD4	Q6IDB4
Q9ZSD4	Q9LZ41
Q9ZSD4	Q9LTX7
Q9ZSD4	Q9SF29
Q9ZSD4	Q8GUN1
Q9ZSD4	O82204
Q9ZSD4	Q94AH9
Q9ZSD4	O82222
Q9ZSD4	P49689
Q9ZSD4	Q8VZM1
Q9ZSD4	Q9CAV0
Q9ZSD4	Q9ZTW3
Q9ZSD4	Q93VI3
Q9ZSD4	Q9STX5
Q9ZSD4	Q9SRH6
Q9ZSD4	Q8L7W0
Q9ZSD4	P50883
Q9ZSD4	P92948
Q9ZSD4	Q9STR1
Q9ZSD4	O04658
Q9ZSD4	Q93Z83
Q9ZSD4	F4I420
Q9ZSD4	Q9ZVJ6
Q9ZSD4	Q9SJ62
Q9ZSD4	P46286
Q9ZSD4	Q9LHL8
Q9ZSD4	F4HWC3
Q9ZSD4	Q9M0I2
Q9ZSD4	Q9LXG1
Q9ZSD4	Q9FEF8
Q9ZSD4	Q9M840
Q9ZSD4	Q9FG73
Q9ZSD4	Q9M0E2
Q9ZSD4	Q8RX56
Q9ZSD4	P49691
Q9ZSD4	Q8VYN2
Q9ZSD4	Q8L860
O49377	P93654
O49377	Q9SEL6
O49377	P93654
Q39008	Q94A06
Q39008	Q9S7U9
Q94A06	Q39024
Q9S7U9	Q39024
Q9SUA1	P32961
Q9SUA1	O65719
Q9SUA1	B3H5K3
Q9SUA1	P31169
Q9SUA1	P42795
Q9SUA1	F4K4Y5
Q9SUA1	Q9XI93
Q9SUA1	Q9SYA9
Q9SUA1	Q9FEN9
Q9SUA1	Q9FVE6
Q9SUA1	P30181
Q9SUA1	Q9FNE4
Q9SUA1	Q9SF36
Q9SUA1	O82265
Q9SUA1	Q38900
Q9SUA1	Q9SYP3
Q9SUA1	Q9SB42
O82265	Q9SUA1
Q9SUA1	Q9SUA1
At4G26630	Q9SUA1
Q9SUA1	At3G01460
Q9SUA1	At5G47690
At1G50460	Q9SUA1
Q9SUA1	At1G77300
At5G55300	Q9SUA1
At1G04600	Q9SUA1
Q9SUA1	At1G11850
At1G10790	Q9SUA1
Q9SUA1	At1G10320
Q9SUA1	At1G07220
Q9SUA1	At1G12030
At1G17420	Q9SUA1
Q9SUA1	At1G16290
Q9SUA1	At1G13380
At1G24706	Q9SUA1
Q9SUA1	At1G24300
At1G22080	Q9SUA1
At1G21350	Q9SUA1
At1G18550	Q9SUA1
Q9SUA1	At1G35350
At1G33410	Q9SUA1
Q9SUA1	At1G28420
Q9SUA1	At1G27752
Q9SUA1	At1G49470
Q9SUA1	At1G48325
Q9SUA1	At1G47128
Q9SUA1	At1G42560
Q9SUA1	At1G51310
At1G50460	Q9SUA1
Q9SUA1	At1G50140
Q9SUA1	At1G49980
Q9SUA1	At1G49630
At1G55205	Q9SUA1
At1G52490	Q9SUA1
At1G52120	Q9SUA1
Q9SUA1	At1G51460
At1g64550	Q9SUA1
At1G62670	Q9SUA1
At1G55550	Q9SUA1
Q9SUA1	At1G55350
At1G55207	Q9SUA1
At1G68810	Q9SUA1
Q9SUA1	At1G68360
Q9SUA1	At1G67720
At1G67060	Q9SUA1
At1G64560	Q9SUA1
Q9SUA1	At1G78970
At1G77300	Q9SUA1
Q9SUA1	At1G75920
At1G74680	Q9SUA1
Q9SUA1	At1G70710
At1G69770	Q9SUA1
Q9SUA1	At2G05920
Q9SUA1	At2G01240
Q9SUA1	At1G79830
Q9SUA1	At1G79190
At2G16940	Q9SUA1
At2G16900	Q9SUA1
Q9SUA1	At2G13560
At2G07600	Q9SUA1
Q9SUA1	At2G06990
Q9SUA1	At2G28540
At2G27936	Q9SUA1
At2G26230	Q9SUA1
At2G25140	Q9SUA1
Q9SUA1	At2G22300
Q9SUA1	At2G20208
Q9SUA1	At2G17110
At2G16950	Q9SUA1
Q9SUA1	At2G33980
At2G32170	Q9SUA1
At2G31082	Q9SUA1
At2G30390	Q9SUA1
At2G29980	Q9SUA1
At2G28605	Q9SUA1
Q9SUA1	At2G44670
Q9SUA1	At2G44650
Q9SUA1	At2G44640
At2G42480	Q9SUA1
At2G39435	Q9SUA1
Q9SUA1	At2G37520
Q9SUA1	At2G36810
At2G34940	Q9SUA1
Q9SUA1	At3G07030
Q9SUA1	At3G06560
At3G04600	Q9SUA1
Q9SUA1	At3G02260
At3G01460	Q9SUA1
Q9SUA1	At3G01180
Q9SUA1	At2G47430
At3G25510	Q9SUA1
Q9SUA1	At3G24180
Q9SUA1	At3G19553
At3G17850	Q9SUA1
Q9SUA1	At3G16130
At3G09550	Q9SUA1
Q9SUA1	At3G08670
At3G47830	Q9SUA1
Q9SUA1	At3G43670
Q9SUA1	At3G41762
Q9SUA1	At3G30320
Q9SUA1	At3G29170
At3G27180	Q9SUA1
Q9SUA1	At3G63190
At3G60500	Q9SUA1
Q9SUA1	At3G57660
At3G55940	Q9SUA1
At3G51050	Q9SUA1
Q9SUA1	At4G11845
Q9SUA1	At4G11810
At4G11393	Q9SUA1
At4G09340	Q9SUA1
Q9SUA1	At4G06477
Q9SUA1	At4G06474
Q9SUA1	At4G14760
At4G14340	Q9SUA1
At4G14230	Q9SUA1
Q9SUA1	At4G12460
At4G12050	Q9SUA1
At4G11850	Q9SUA1
At4G25340	Q9SUA1
Q9SUA1	At4G24520
At4G23560	Q9SUA1
At4G22130	Q9SUA1
Q9SUA1	At4G17140
Q9SUA1	At4G15960
At4G36490	Q9SUA1
Q9SUA1	At4G36370
At4G31370	Q9SUA1
At4G31350	Q9SUA1
At4G30020	Q9SUA1
Q9SUA1	At4G27010
Q9SUA1	At4G26630
At5G08540	Q9SUA1
At5G06620	Q9SUA1
Q9SUA1	At5G06300
At5G03880	Q9SUA1
Q9SUA1	At5G01570
Q9SUA1	At4G37460
Q9SUA1	At5G23430
At5G20080	Q9SUA1
At5G17680	Q9SUA1
Q9SUA1	At5G17020
Q9SUA1	At5G14460
At5G10930	Q9SUA1
At5G42950	Q9SUA1
At5G41180	Q9SUA1
Q9SUA1	At5G40340
At5G38560	Q9SUA1
Q9SUA1	At5G37790
Q9SUA1	At5G27840
Q9SUA1	At5G54140
At5G53150	Q9SUA1
At5G49660	Q9SUA1
At5G47690	Q9SUA1
Q9SUA1	At5G44220
At5G60410	Q9SUA1
At5G58170	Q9SUA1
At5G55700	Q9SUA1
Q9SUA1	At5G55580
At5G55300	Q9SUA1
Q9SUA1	At5G66450
At5G66240	Q9SUA1
Q9SUA1	At5G62560
Q9SUA1	At5G61770
Q9SB51	Q9SZJ5
O23254	Q9SB51
Q9SZJ5	Q9SB51
O23254	Q9SB51
Q9SB51	O23254
Q9SB51	Q9SZJ5
Q7XJE5	P94077
P94077	Q7XJE6
P94077	P94077
Q7XJE6	Q7XJE6
Q7XJE6	P94077
Q7XJE6	P94077
O64517	O64517
O64517	O64517
O64517	O64517
O64517	O64517
O64517	O64517
Q9XFM0	Q9C5W9
Q38830	Q8L7G0
Q38831	Q8L7G0
P14713	O80536
P14713	Q8GZM7
O80536	P59263
Q8GZM7	Q8GZM7
Q8GZM7	O80536
Q8GZM7	Q9FE22
O80536	Q8GZM7
Q8GZM7	O80536
Q8GZM7	Q8GZM7
O80536	O80536
Q8GZM7	Q9FE22
Q8GZM7	Q8GZM7
Q84LH8	Q8GZM7
Q8GZM7	O80536
Q8GZM7	Q9FE22
Q84LH8	Q8GZM7
Q8GZM7	Q8W2F3
Q8GZM7	O80536
Q570R7	Q8GZM7
Q8L5W7	Q8GZM7
O80536	Q8GZM7
Q9FK12	Q8L9T7
Q9SUQ2	Q9FK12
Q9SUQ2	Q9SUQ2
Q8L9T7	Q9SUQ2
Q8W4I5	Q9M374
Q8W4I5	Q9C995
Q9SUQ2	O82503
Q9SUQ2	Q9SUQ2
Q9C995	Q9SUE3
Q9SUE3	O82503
Q9SUE3	O82339
Q9SUQ2	Q9SUE3
Q9FK12	Q9SUE3
Q9C995	Q9M374
Q9C995	Q9FK12
Q9C995	Q9SUQ2
Q9M374	O82339
O82339	Q9SUQ2
O82339	Q9C995
Q8W4I5	O82339
Q9SUE3	O82339
Q9SUE3	Q8W4I5
Q9M374	Q9SUE3
Q9SUE3	O82503
Q9SUE3	Q9SUE3
Q9SUE3	Q9FK12
Q9C995	Q9FK12
Q8W4I5	Q9FK12
Q9M374	Q9FK12
O82339	Q9FK12
Q9SUQ2	Q9FK12
Q9C995	Q9SUQ2
Q9SUQ2	Q8W4I5
O82339	Q9FK12
Q9SUQ2	Q9FK12
Q9FK12	Q9FK12
Q9M374	Q9SUQ2
O82503	Q9FK12
Q9SUE3	Q9SUQ2
O82339	O82503
Q9M374	Q9SUE3
Q9M374	Q9SUQ2
Q9SUQ2	O82339
Q940D0	Q9SUE3
Q940D0	O82339
Q940D0	Q9M374
Q940D0	Q8W4I5
Q940D0	Q9C995
O82503	Q940D0
Q940D0	Q9FK12
Q940D0	Q9SUQ2
Q9M374	Q8W4I5
Q8W4I5	Q9M374
O82339	O82339
Q9SUE3	Q8W4I5
O82503	O82503
Q9SUE3	O82339
Q9C995	O82339
Q9SUE3	Q9M374
Q9M374	Q9SUE3
Q9SUE3	Q8W4I5
Q9FK12	Q8W4I5
Q9FK12	O82339
Q9C995	Q8W4I5
Q9SUQ2	Q9FK12
Q9FK12	Q9M374
Q9C995	Q9SUQ2
Q9C995	Q8W4I5
Q9SUE3	Q9SUQ2
Q9C995	Q9M374
Q9SUE3	Q9SUE3
Q9C995	Q9SUE3
Q9C995	Q9FK12
Q9C995	Q9SUQ2
Q9FK12	O82339
Q9M374	Q9SUQ2
Q9FK12	Q9SUE3
Q8W4I5	O82339
Q9SUE3	Q9SUQ2
O82339	Q9SUQ2
Q9SUQ2	Q9FK12
O82503	Q9C995
O82339	O82503
O82503	Q9FK12
O82339	Q9SUQ2
O82503	Q9C995
Q9SUE3	O82503
Q9C995	Q9SUE3
Q8W4I5	Q9SUQ2
Q9FK12	Q8W4I5
Q9SUE3	O82339
Q9ZNV8	Q9SUQ2
Q8L9T7	Q9FK12
Q8L9T7	Q9SUQ2
Q9SUQ2	Q9SAZ5
Q9C995	Q9M374
O82339	Q8W4I5
Q9SUQ2	Q9ZNV9
O82339	Q9LU15
Q9LU15	Q9C995
O82339	Q9SAZ5
O82339	Q9ZNV9
O82339	Q9ZNV8
Q9SAZ5	Q9C995
Q9C995	Q9ZNV8
Q8L9T7	Q8W4I5
Q9ZNV9	Q9C995
Q9M374	O49397
Q8W4I5	Q9LU15
Q8W4I5	Q9ZNV9
Q9LU15	Q9M374
Q9M374	Q9SAZ5
Q8L9T7	Q9M374
Q9M374	Q9ZNV8
Q9FK12	Q9SAZ5
Q9LU15	Q9SUE3
Q9SUE3	Q9SAZ5
Q9SUE3	Q9ZNV8
Q9ZNV9	Q9FK12
O82503	P62598
Q9M374	Q9ZNV9
O82339	Q8L9T7
Q8L9T7	Q9SUE3
O82339	Q9M374
Q9FK12	Q9M374
O82503	O82339
Q9SUQ2	Q8W4I5
Q9FK12	Q9FK12
P62598	Q9SUQ2
Q9SUQ2	Q9ZWS7
Q9SUQ2	Q9LU15
Q9LU15	O82503
Q9SAZ5	O82503
Q8L9T7	O82503
O82503	Q9ZNV8
O82503	Q9SUQ2
O82503	Q9SUE3
Q9SUQ2	Q9SUQ2
Q9C995	O82339
Q9M374	Q9M374
Q9SUQ2	Q9M374
Q9SUE3	Q9FK12
Q9FK12	O82503
O82503	Q9M374
Q9ZWS7	O82503
Q9C995	Q9FK12
Q9C995	Q8L9T7
Q8W4I5	Q9SAZ5
Q9SUE3	Q9ZNV9
Q9FK12	Q9LU15
Q8W4I5	Q9ZNV8
O82503	Q9ZNV9
Q9C995	Q9C995
Q8W4I5	Q8W4I5
O82503	Q9M374
O82339	Q9M374
O82503	Q9SUQ2
O82503	Q8W4I5
Q8W4I5	O82503
F4I0P8	Q9STT2
Q9FG38	Q8L5Z7
B9DFS6	Q8L5Z7
Q9FG38	B9DFS6
B9DFS6	B9DFS6
B9DFS6	Q9FG38
Q9FG38	Q9FG38
B9DFS6	Q8L5Z7
Q8L5Z7	Q8L5Z7
Q8L5Z7	Q9FG38
Q9FG38	Q9FG38
Q9FG38	Q8L5Z7
Q8L5Z7	Q9FG38
Q8L5Z7	Q8L5Z7
Q9FG38	B9DFS6
Q9FG38	B9DFS6
B9DFS6	Q9FG38
B9DFS6	Q9FG38
B9DFS6	B9DFS6
Q8L5Z7	B9DFS6
B9DFS6	Q8L5Z7
Q9FG38	B9DFS6
Q8L5Z7	Q9FG38
Q8L5Z7	Q9FG38
B9DFC1	Q9FG61
B9DFC1	Q9FG61
O64728	F4I878
P92958	Q944A6
F4I878	O64728
Q9M548	Q9ZVD5
Q9M548	Q9LRZ0
Q9M548	Q9ZVD5
Q9M548	Q9LZR5
Q9M548	Q84VQ0
Q9M548	O22607
Q9M548	Q39255
Q9M548	O23629
F4I0K2	Q9M7X9
Q9M7X9	Q9M394
Q9M7X9	Q9M394
Q9M7X9	F4I0K2
Q9M7X9	F4I0K2
Q9M7X9	Q9M394
Q96291	O22229
Q9C5R8	O22229
Q8LD49	Q9C5R8
Q8LD49	Q96291
Q94AQ9	Q8LEU3
Q94AQ9	Q8LDU4
Q94AQ9	Q9FYC2
Q94AQ9	Q93ZA0
O82741	Q93ZA0
O82741	Q8LEU3
O82741	Q9FYC2
O82741	Q8LDU4
Q94AQ9	Q66WT5
Q94AQ9	O82741
Q94AQ9	Q94AQ9
Q8GS60	Q94AQ9
Q94AQ9	Q8LDU4
Q94AQ9	Q8LEU3
Q9FR53	P42818
Q9FR53	O49160
P42818	O49160
P42818	Q9FR53
P42818	Q9C5Z2
O49160	Q9FR53
Q9FR53	P42818
Q9FR53	Q9C5Z2
Q9C5Z2	P42818
Q9C5Z2	Q9FR53
O49160	P42818
O49160	Q9FR53
P42818	Q9C5Z2
Q0WWQ1	Q9LVK3
Q0WWQ1	Q9LVK3
Q8L6Y4	O22467
P93831	O22467
Q8L6Y4	Q9LT47
Q8L6Y4	Q9S9P6
Q8L6Y4	P42760
Q8L6Y4	O22467
Q8L6Y4	Q9ZSM8
O22467	P51414
O22467	F4I764
O22467	Q9LYK9
O22467	Q9SUM4
O22467	Q94K05
O22467	Q946J8
O22467	P28769
O22467	Q8L603
O22467	Q96321
O22467	Q9ZSM8
O22467	Q6A333
O22467	Q8L6Y4
O22467	Q94EI6
O22467	A8MRU4
O22467	Q8W5B1
O22467	O50068
O22467	Q9T043
O22467	F4JL11
O22467	O22446
O22467	Q9LHF5
O22467	Q6A332
O22467	O23049
O22467	Q9XIK6
O22467	O48686
O22467	P49688
O22467	Q8RWV9
O22467	O04539
O22467	Q9SZD1
O22467	Q9LFQ3
O22467	Q9LT47
O22467	Q9FV71
Q946J8	Q8L6Y4
Q946J8	O22467
Q946J8	O22467
O22467	EBI-6672462
O22467	EBI-2013439
EBI-6672465	O22467
O22467	EBI-2013402
O22467	Q9LT47
O22467	Q9SUM4
O22467	Q8L6Y4
O22467	Q9ZSM8
O22467	Q946J8
Q8H0X6	F4IZC5
F4IZC5	Q8H0X6
F4IZC5	Q8H0X6
Q03250	C0LGT6
Q03250	Q9FL28
Q9FL28	Q03250
Q03250	O04663
Q03250	P56804
Q03250	O04663
Q03250	Q9FL28
Q03250	P56804
Q9FL28	Q03250
Q03250	C0LGT6
Q03250	C0LGT6
C0LGT6	Q03250
Q03250	Q96293
Q03250	Q9LUT2
Q03250	P25858
Q03250	Q9SRV5
Q03250	P19366
Q03250	P10896
Q03250	B9DGD1
Q03250	F4JEL4
Q03250	Q9LRR9
Q03250	Q56YA5
Q03250	Q8RWV0
Q03250	Q56WK6
Q03250	O03042
Q03250	P56757
Q03250	Q0WNZ5
Q03250	P25857
Q03250	P25856
Q03250	Q9FX54
Q03250	Q9LJE4
Q03250	Q9LR30
Q03250	P41377
Q03250	P21240
Q03250	P17745
Q03250	Q9SXJ7
Q03250	F1LIM0
Q03250	F4JVB9
Q03250	Q8GTY0
Q03250	O50008
Q03250	Q43127
Q03250	Q9FJ36
Q03250	Q9LD57
Q03250	P53492
Q03250	Q9LPW0
P47998	Q9MAX3
Q9MAX3	P47998
Q9SAY1	P47998
Q9MAX3	Q9MAX3
P47998	Q9MAX3
P47998	Q9MAX3
P47998	P47998
P47998	Q9MAX3
Q9MAX3	Q9MAX3
Q9M1S8	O04379
O04379	Q9M1S8
Q9CA59	Q9CA59
Q9CA59	Q8LC68
Q94K07	Q9SZI2
Q9ZUP3	Q94K07
Q9SZI2	Q9ZUP3
Q9SZI2	Q9ZUP3
Q94K07	Q94K07
Q9SZI2	Q9SZI2
Q94K07	F4JEI8
Q9ZUP3	Q94K07
Q9ZUP3	Q9ZUP3
Q94K07	Q9SZI2
F4JEI8	Q9ZUP3
Q9SZI2	F4JEI8
O80931	O04479
F4JEI8	Q9SZI2
F4JEI8	F4JEI8
Q94K07	F4JEI8
Q9ZUP3	F4JEI8
Q94K07	Q9ZUP3
Q9ZUP3	Q9ZUP3
Q94K07	Q94K07
Q94K07	Q9ZUP3
Q94K07	Q9SZI2
Q9ZUP3	Q9SZI2
Q9ZUP3	F4JEI8
Q94K07	F4JEI8
Q94K07	Q94K07
Q94K07	Q9ZUP3
Q9FME4	Q9FIR7
Q9LPD7	Q9FME4
Q9FME4	Q9C518
Q9SZI2	Q9FME4
Q9C518	Q9FME4
Q9SZI2	Q9FME4
Q9FME4	Q9SZI2
Q9FME4	Q9C518
Q9FME4	Q9SZI2
Q9FME4	Q9C518
Q9CA86	Q9SII8
Q9CA86	Q9SII8
Q9CA86	Q9SII8
Q9SII9	Q9CA86
Q9SII9	Q9CA86
Q9SYU4	Q9SII9
Q9SII8	Q9M841
Q9SII9	Q9M841
Q9SYU4	Q9SII8
Q9SII9	Q9CA86
Q9SII8	Q9CA86
Q9FKA0	Q9SIV3
Q9FFH0	Q9FKA0
Q9FKA0	Q9FFH0
Q9FKA0	Q9FFH0
Q9FKA0	Q9FFH0
Q9FKA0	Q9FFH0
Q9FFH0	Q9FKA0
Q9S752	O81775
O81775	Q9S752
O81775	Q9S752
O81775	Q9S752
O81775	Q9S752
Q9S752	O81775
Q84M91	Q27IK7
Q27IK7	Q9LE82
Q8GXA4	Q9LE82
Q9LE82	Q27IK7
Q84M91	Q27IK7
Q38854	Q9SDN0
Q38854	Q9SDN0
Q9SDN0	Q38854
F4KCX5	Q38854
Q38854	F4HZD1
Q7Y1Z8	Q38854
O80548	Q38854
Q38854	Q9SGD1
Q38854	O80988
Q94JX5	Q38854
Q38854	Q9SDN0
Q38854	Q9LIJ8
Q38854	Q8LB47
C6KIE6	P49177
C6KIE6	Q9XIB5
C6KIE6	Q9XIB5
Q9FDX9	P49177
C6KIE6	Q9XIB5
C6KIE6	Q9XIB5
Q8LGI3	F4JUL9
Q9SAF1	F4JUL9
Q7XA66	Q9S9N1
Q7XA66	Q9FI15
Q7XA66	Q9SI58
Q7XA66	F4HXH4
Q7XA66	O48534
Q7XA66	Q9FG01
Q7XA66	Q9LD60
Q7XA66	Q9ZT71
Q7XA66	Q94A52
Q7XA66	Q9LTX9
Q7XA66	O49160
Q7XA66	Q9LHA8
Q7XA66	P43333
Q7XA66	Q9FMF9
Q7XA66	Q8RXN6
Q7XA66	Q42404
Q7XA66	Q9SYP1
Q7XA66	Q8RXF1
Q7XA66	Q9ZT71
P18616	Q7XA66
O22922	Q7XA66
Q5D869	Q7XA66
Q9M548	Q7XA66
Q01908	O49629
O49629	P56795
O49629	O81439
O49629	O49629
Q9S726	O49629
O81439	O49629
O49629	O49629
Q9FXT6	Q9FMA3
Q9FXT6	Q9FMA3
Q56WD9	Q9FMA3
Q9XF57	Q9FMA3
Q0WUS4	Q9FMA3
Q9XF57	Q9FHR8
Q9FXT6	Q9FMA3
Q9FHR8	Q56WD9
Q9FMA3	Q9FHR8
Q0WUS4	Q9XF57
Q9FXT6	Q9XF57
Q9FKM4	Q8LPL6
F4J8D3	Q8LPL6
Q9FKM4	O04209
Q8LF21	Q9FKM4
Q8LPL6	Q9FKM4
Q8LPL6	F4J8D3
Q9FKM4	Q9C5M0
Q9FKM4	Q0WQF0
Q9FKM4	Q9LVW0
Q9FKM4	O04331
Q9FKM4	B4F7N8
Q9FKM4	F4JHH5
Q9FKM4	F4JLY4
Q9FKM4	Q9M2Y6
Q9FKM4	F4JT76
Q9FKM4	O04619
Q9FKM4	Q9SDW0
Q9FKM4	Q9C8S9
Q9FKM4	Q9C9V9
Q9FKM4	Q9SRH5
Q9FKM4	Q9ZNT7
Q9FKM4	Q42290
Q9FKM4	Q9LRZ3
Q9FKM4	O80565
Q9FKM4	Q0WL65
Q9FKM4	F4I420
Q9FKM4	Q9SKT7
Q9FKM4	Q9ZQ87
Q9FKM4	Q84R15
Q9FKM4	F4J8D3
Q9FKM4	Q29Q26
Q9FKM4	Q0WLS8
Q9FKM4	Q96250
Q9FKM4	F4J0P2
F4J8D3	Q9LM78
F4J8D3	Q9FK25
F4J8D3	Q84R15
F4J8D3	F4HY32
F4J8D3	Q9FKM4
F4J8D3	Q0WLS8
F4J8D3	F4J0P2
F4J8D3	Q9XI32
Q9FKM4	Q9LM78
Q9FKM4	Q84R15
Q9FKM4	F4J8D3
Q9FKM4	F4HY32
Q9FKM4	Q9XI32
Q9FKM4	F4J0P2
Q9FKM4	Q0WLS8
Q9FKM4	Q9FK25
Q9FKM4	P16127
Q9FKM4	Q9SAR5
Q9FKM4	Q94B60
Q9FKM4	Q9SH69
Q9FKM4	Q9SPK5
Q9FKM4	Q96250
Q9FKM4	Q29Q26
Q9FKM4	F4J8D3
Q9FKM4	Q0WLS8
Q9FKM4	F4J0P2
Q9FKM4	Q9FK25
Q9FKM4	P31166
Q9FKM4	Q9LM78
Q9FKM4	F4HY32
Q9FKM4	Q84R15
Q9FKM4	Q0WLS8
Q9FKM4	F4J8D3
Q9FKM4	F4J0P2
Q9FKM4	Q9FK25
Q9FKM4	Q9XI32
Q9FKM4	P31166
F4J8D3	Q9FKM4
Q0WLS8	F4J8D3
Q9FKM4	F4J8D3
F4J8D3	Q0WLS8
Q9FKM4	O04209
F4J8D3	Q8LPL6
