interactor_A	interactor_B
P39529	P38788
P36097	P38788
P36168	P38788
Q06493	P38788
Q12088	P38788
Q12208	P38788
P38788	Q05778
P38788	Q05863
P38788	P53869
P38788	P42840
P53719	P38788
P38788	Q12496
P38788	Q02864
Q03002	P38788
Q08924	P38788
P38788	Q06109
Q99260	P38788
P38788	P40517
P38788	P25036
P38788	P15108
P16474	P52910
P38115	P16474
P16474	P07278
P16474	P43583
P16474	P53741
Q12453	P16474
Q12114	P16474
P40487	P16474
P16474	P53168
P16474	P32471
P16474	P39704
P16474	P53743
P14540	P16474
P41921	P16474
P20448	P16474
P16474	P40480
P16474	P12954
P32478	P16474
P16474	P04912
P02293	P16474
P16474	P43579
P16474	P06168
P50094	P16474
P53115	P16474
P16474	P42846
P16474	P57743
P48570	P16474
P49367	P16474
P24279	P16474
P46151	P16474
P33441	P16474
P16474	P48563
P53742	P16474
P53261	P16474
P20676	P16474
P16474	P32499
P16474	P53114
P16474	P00560
P16474	P06103
P41940	P16474
Q12146	P16474
P16474	P21304
P06777	P16474
Q07844	P16474
P16474	P38138
P16370	P16474
P16474	P53030
P16474	P40525
P16474	P38764
P16474	Q01939
Q05636	P16474
P16474	Q05022
Q04003	P16474
P00445	P16474
P16474	P33750
P16474	P32585
P16474	P34160
P16474	P46675
P16474	Q02457
P16474	Q12043
P16474	P04801
P06786	P16474
P16474	Q07527
P47108	P16474
P16474	P53254
Q04177	P16474
P16474	Q06685
P16474	P32913
P39735	P16474
P43597	P16474
P36083	P16474
P42842	P16474
P25303	P16474
P16474	P22202
Q00955	P0CS90
P38972	P0CS90
P0CS90	P25376
Q12013	P0CS90
P54783	P0CS90
P0CS90	Q12157
P0CS90	P38153
P0CS90	P38328
P32447	P0CS90
P48361	P0CS90
P0CS90	Q12500
P0CS90	Q05029
P0CS90	P35817
P29311	P0CS90
P0CS90	Q07457
P32639	P0CS90
P46947	P0CS90
Q08920	P0CS90
P15436	P0CS90
P11433	P0CS90
P0CS90	P14682
P0CS90	Q00362
Q06697	P0CS90
P0CS90	P38779
P0CS90	P53195
P0CS90	P07256
P07258	P0CS90
P53859	P0CS90
P0CS90	Q02732
Q08923	P0CS90
P0CS90	P46962
Q02770	P0CS90
P31373	P0CS90
P0CS90	Q08162
P38859	P0CS90
P40487	P0CS90
P0CS90	P32461
P32892	P0CS90
P40568	P0CS90
P0CS90	P39112
P0CS90	P38333
Q04660	P0CS90
P0CS90	P32353
P0CS90	P43592
P38260	P0CS90
P39719	P0CS90
P32785	P0CS90
P0CS90	P39730
P0CS90	P28003
P0CS90	P28007
P14741	P0CS90
P0CS90	Q02979
P0CS90	P14742
P20448	P0CS90
P0CS90	P38199
P02309	P0CS90
P0CS90	P61830
Q01448	P0CS90
P17629	P0CS90
P04911	P0CS90
P04912	P0CS90
P0CS90	P02293
P0CS90	Q12031
P0CS90	P09436
P0CS90	Q07532
P36132	P0CS90
P0CS90	P22209
P0CS90	Q3E840
P0CS90	P53145
P57743	P0CS90
P40089	P0CS90
P07702	P0CS90
P48570	P0CS90
Q06436	P0CS90
P0CS90	P23059
Q12387	P0CS90
P0CS90	P00958
P0CS90	P46151
P09440	P0CS90
P0CS90	P38632
P32335	P0CS90
P32492	P0CS90
P0CS90	P12945
P32495	P0CS90
P0CS90	P53261
P0CS90	P32499
P0CS90	P50946
P53397	P0CS90
P0CS90	P38826
P48439	P0CS90
P37304	P0CS90
P0CS90	P36102
P25644	P0CS90
P0CS90	P38137
P0CS90	P40335
P38848	P0CS90
P16861	P0CS90
P0CS90	P42841
P21951	P0CS90
P39985	P0CS90
P23594	P0CS90
P32345	P0CS90
P0CS90	P30656
P32263	P0CS90
P06103	P0CS90
Q04373	P0CS90
P0CS90	P21304
P0CS90	P52489
P0CS90	P06777
Q04779	P0CS90
P21538	P0CS90
P0CS90	P38344
P0CS90	P43621
P22336	P0CS90
P0CS90	Q12196
Q07844	P0CS90
P0CS90	P53552
P0CS90	P51862
P0CS90	Q03691
P22139	P0CS90
P0CS90	P38902
P27999	P0CS90
P0CS90	P17890
P32910	P0CS90
P36121	P0CS90
P0CS90	P07703
P38249	P0CS90
P38764	P0CS90
P0CS90	P04050
P0CS90	P05317
P0CS90	P05319
P0CS90	Q05636
P0CS90	P25382
P53236	P0CS90
Q02206	P0CS90
P0CS90	P38903
P0CS90	P47050
P0CS90	P32368
P53313	P0CS90
P15303	P0CS90
P0CS90	P40509
P40510	P0CS90
P0CS90	Q06168
Q03067	P0CS90
P47166	P0CS90
P23293	P0CS90
P11978	P0CS90
P0CS90	P20604
P46948	P0CS90
P32585	P0CS90
P32570	P0CS90
P24276	P0CS90
P0CS90	P38789
P0CS90	Q04673
P0CS90	P34160
Q07478	P0CS90
P0CS90	Q05471
P0CS90	P35189
P0CS90	Q03750
P25638	P0CS90
P0CS90	P38319
Q12043	P0CS90
P0CS90	P04801
P0CS90	P04786
P0CS90	P06786
P0CS90	P31383
P0CS90	P36164
Q08960	P0CS90
P0CS90	P52492
P53874	P0CS90
P0CS90	P50101
P0CS90	Q01476
P0CS90	P19812
P54860	P0CS90
P0CS90	Q06525
P42945	P0CS90
P0CS90	Q06679
P0CS90	P23642
Q06685	P0CS90
P0CS90	P39735
P0CS90	P39721
P0CS90	Q12103
P53262	P0CS90
Q3E705	P0CS90
P0CS90	P25637
P0CS90	P47090
P47168	P0CS90
P38746	P0CS90
Q07825	P0CS90
Q03496	P0CS90
P0CS90	Q08281
P0CS90	P12688
P0CS90	Q02648
Q06109	P0CS90
P0CS90	P25036
P31539	P0CS90
P0CS90	P10591
P10592	P0CS90
P0CS90	P11484
P40150	P0CS90
P38788	P0CS90
P36016	P23542
P52910	P36016
P32447	P36016
Q08492	P36016
P36016	P43573
P25694	P36016
P32657	P36016
P36016	P53622
P36016	P47130
Q05567	P36016
P36016	Q04217
P38241	P36016
P43572	P36016
Q05359	P36016
P36016	Q08649
P32481	P36016
P36016	P53192
P36016	P20448
P61830	P36016
P36016	P12954
P04911	P36016
P53877	P36016
P40580	P36016
Q07532	P36016
P40089	P36016
P36016	P29469
P36016	P05694
P32333	P36016
P36016	P21771
P36016	P47047
P36016	P19524
P36016	Q02931
P32497	P36016
P36016	P53920
P20676	P36016
P39705	P36016
P50874	P36016
P36016	Q12451
P36016	P37304
P36016	Q03880
P39985	P36016
P23639	P36016
P40164	P36016
Q01329	P36016
P36016	P32628
P36016	P32849
P42073	P36016
P21672	P36016
P36016	P46669
P22139	P36016
P38902	P36016
P16370	P36016
P36016	P20436
P36016	P04050
Q05022	P36016
Q05543	P36016
Q07953	P36016
P36016	P06701
P40204	P36016
P53148	P36016
P36016	P32558
P36016	P32914
P36016	P32569
P36016	P34160
P36016	P47164
P36016	P35189
P33753	P36016
P36016	P29509
P36016	Q01476
P42945	P36016
P36016	Q05900
P36016	Q05863
Q08225	P36016
Q12496	P36016
Q12532	P36016
Q08977	P36016
P32357	P10592
P10592	P23542
P10592	P27697
P14164	P10592
P10592	Q08641
P37254	P10592
P21192	P10592
Q12168	P10592
Q07622	P10592
P10592	P19414
P52910	P10592
P10592	P38009
P10592	P21264
P07245	P10592
P10592	P38972
Q04894	P10592
P07248	P10592
P10592	P22136
P10592	P22149
Q08957	P10592
P25376	P10592
P10592	P25649
P10592	P38013
P10592	P29589
P46680	P10592
P10592	P38080
P10592	P39010
P40825	P10592
P10592	P47771
P10592	P46367
P10592	P40047
P54115	P10592
P10592	P53904
P10592	P53954
P10592	P53730
P53178	P10592
P40350	P10592
P10592	P53868
P43633	P10592
P10592	P38313
Q06624	P10592
P10592	P16550
Q12157	P10592
P10592	P32454
P37302	P10592
P10592	P36000
P10592	P38153
P47064	P10592
P40024	P10592
P10592	P38328
P10592	P07347
P11076	P10592
P19146	P10592
P38116	P10592
Q02804	P10592
P38731	P10592
P08566	P10592
P28777	P10592
P14843	P10592
P10592	P32449
P10592	P53090
P10592	P38696
P10592	P80428
P10592	P53946
Q12509	P10592
Q12386	P10592
P38011	P10592
P10592	P32447
P10592	P32448
P40467	P10592
P35734	P10592
P10592	P48361
P10592	P49089
Q06834	P10592
P38316	P10592
P10592	Q06410
P43601	P10592
Q12092	P10592
P40344	P10592
P10592	P53867
P10592	P38182
P21306	P10592
P10592	P00830
Q12233	P10592
P10592	Q12500
P50944	P10592
P10592	P40471
P10592	Q12226
Q12365	P10592
P38772	P10592
P10592	P36122
Q01389	P10592
P07278	P10592
P35817	P10592
P10592	P47113
P10592	P11709
P40013	P10592
P32451	P10592
P10592	P47134
P10592	P34730
P50084	P10592
P25385	P10592
P25356	P10592
Q07457	P10592
P53741	P10592
P10592	P48582
P10592	P32639
Q08235	P10592
Q08280	P10592
P10592	Q12051
P41695	P10592
P26449	P10592
P53727	P10592
P10592	Q08492
P10592	P43573
P25558	P10592
P53323	P10592
P10592	P41697
Q08754	P10592
P10592	P53226
P10592	P40096
P10592	P24813
P10592	P53836
P13517	P10592
P10592	P00812
P10592	P32796
Q08920	P10592
P17106	P10592
P10592	P40986
Q05791	P10592
P27636	P10592
P10592	P00549
P26309	P10592
P00546	P10592
P10592	P14682
P18898	P10592
P29496	P10592
P10592	P25694
Q06632	P10592
P10592	Q12102
P22137	P10592
P38147	P10592
P22516	P10592
P10592	P40019
P20486	P10592
P10592	P24871
P30283	P10592
P10592	Q12309
P20438	P10592
Q03690	P10592
P10592	P14747
P10592	P25296
P10592	P53865
P10592	Q03048
P53951	P10592
P10592	P53959
P53195	P10592
Q04632	P10592
Q05779	P10592
P07256	P10592
P36034	P10592
P10592	Q01519
P00425	P10592
P10592	P00427
P10592	P14832
P53691	P10592
P53301	P10592
P30822	P10592
Q06440	P10592
P10592	P33307
P33308	P10592
P10592	P53859
P10592	P40465
Q04659	P10592
P10592	Q03981
P40535	P10592
P10592	P15202
Q02732	P10592
P10592	Q12748
P10592	P38877
P46962	P10592
P46963	P10592
P29029	P10592
P10592	P53202
P10592	P07215
Q02554	P10592
P10592	Q03375
P10592	P53333
P10592	P53769
Q02770	P10592
P28319	P10592
P10592	P43497
P14922	P10592
P31373	P10592
P10592	Q12248
P10592	P13483
P22204	P10592
Q12389	P10592
P24783	P10592
P53734	P10592
P10592	P36120
Q06218	P10592
P10592	P53550
P0CH63	P10592
P89113	P10592
P18899	P10592
P10592	P35732
P31115	P10592
P10592	Q12743
P10592	P39517
P36009	P10592
P38705	P10592
P36108	P10592
P10591	P25343
P10591	P39743
P10591	P38255
P10591	Q07458
P10591	P32368
P10591	P17121
P38990	P10591
P10591	P50110
P53969	P10591
P10591	P40856
P38429	P10591
P10591	P53036
P40963	P10591
P34218	P10591
Q04003	P10591
P28707	P10591
P10591	P10080
P40090	P10591
P11792	P10591
P10591	Q08873
P06105	P10591
Q03529	P10591
P53189	P10591
P53313	P10591
P33421	P10591
P10591	Q07953
P10591	P36047
P38314	P10591
P10591	Q04491
P10591	P24280
P15303	P10591
P10591	P41811
P40509	P10591
P10591	P38968
P10591	P11075
Q01590	P10591
P10591	Q04228
P10591	O94742
Q02825	P10591
P40054	P10591
P10591	P46995
P36124	P10591
P10591	P38890
P10591	Q99287
P32771	P10591
P53953	P10591
Q12507	P10591
Q06168	P10591
P10591	P47008
P32432	P10591
Q06132	P10591
Q03067	P10591
P10591	P47166
Q08490	P10591
Q08446	P10591
P10591	P39000
P36068	P10591
P38272	P10591
P10591	Q04172
P10591	P37292
P37291	P10591
P40486	P10591
Q07657	P10591
P10591	P38262
P10591	P40472
P22579	P10591
P10591	P38717
P10591	P46954
P10591	P40210
P10591	P21691
P06700	P10591
P06701	P10591
P11978	P10591
P10591	P20604
P46948	P10591
P10591	Q08491
P10591	Q12469
P38889	P10591
P10591	P42843
Q12505	P10591
P32790	P10591
P10591	P34252
P10591	P53327
P38283	P10591
P10591	Q12093
P10591	Q00772
Q12098	P10591
P40072	P10591
P10591	P22215
Q12749	P10591
P10591	Q02260
P43321	P10591
Q12330	P10591
P32566	P10591
Q04964	P10591
P53720	P10591
Q12306	P10591
P32909	P10591
P10591	Q07549
P33328	P10591
P10591	P06782
P10591	P38956
P53628	P10591
P22082	P10591
P10591	P18888
P39929	P10591
P10591	P40993
P25357	P10591
P53127	P10591
P10591	P36048
Q03782	P10591
Q12420	P10591
P10591	P00445
P10591	P00447
P33750	P10591
P10591	Q08817
P10591	P40317
P10591	P38858
P38305	P10591
P46965	P10591
P10591	Q03954
P10591	Q04477
P10591	P36131
P38863	P10591
P53540	P10591
P08432	P10591
P39986	P10591
Q04438	P10591
Q06160	P10591
P10591	P17123
P10591	P33757
P10591	Q03868
Q06134	P10591
P10591	Q03012
P38282	P10591
P41901	P10591
P08458	P10591
P10591	P06843
P50875	P10591
P35209	P10591
P35210	P10591
P06844	P10591
P10591	P32914
P27692	P10591
P10591	P35177
P53866	P10591
P10591	P35184
P34162	P10591
P32569	P10591
P32585	P10591
P10591	P32570
P47822	P10591
P10591	P25648
Q08673	P10591
P10591	Q12020
P10591	Q99176
P10591	Q02821
P10591	P38985
P10591	P32342
P32583	P10591
P10591	P38687
P24276	P10591
P38789	P10591
P32343	P10591
P10591	Q07084
P53599	P10591
P25390	P10591
P10591	Q04673
P38931	P10591
P39931	P10591
P10591	Q08646
P11972	P10591
P10591	P46679
Q12427	P10591
P10591	P50104
P10591	P38699
P36085	P10591
P23561	P10591
P13574	P10591
P10591	P33894
P10591	Q03497
P47154	P10591
P32917	P10591
P10591	P25344
P10591	P15705
P10591	P39015
P10591	P38960
P10591	P34160
Q00947	P10591
P47164	P10591
P10591	P29055
P10591	P54000
P00724	P10591
P10591	P32911
P12385	P10591
P38992	P10591
P10591	P40319
P53032	P10591
Q05515	P10591
P10591	Q03088
P10591	P38869
P10591	P31376
P53201	P10591
P10591	Q06707
P10591	P36104
P38123	P10591
P35845	P10591
P09547	P10591
P10591	P08153
Q05471	P10591
Q12104	P10591
P10591	Q04175
P10591	Q08553
P10591	Q04048
P10591	P53277
Q06836	P10591
P46677	P10591
Q03761	P10591
P10591	P11747
P35189	P10591
P38129	P10591
Q05021	P10591
Q03750	P10591
P10591	Q05027
P10591	P25638
P10591	P15019
P10591	P53072
P10591	P47030
Q02457	P10591
P10591	P00360
P10591	P00359
P10591	P38319
P18412	P10591
P36008	P10591
P38110	P10591
P10591	P36100
P36145	P10591
P10591	Q12004
P10591	P32367
P34111	P10591
P10591	Q06339
P10591	Q12308
P10591	P32842
P10591	P34163
P10591	P40308
Q12043	P10591
P47183	P10591
Q08224	P10591
P10591	Q08231
P10591	O13539
P10591	P17423
P10591	P16120
P04801	P10591
P10591	P40460
P10081	P10591
P39935	P10591
P38431	P10591
Q02776	P10591
P10591	P27654
Q12218	P10591
P23254	P10591
P40462	P10591
Q12513	P10591
P35691	P10591
P47089	P10591
Q04600	P10591
P10591	Q12116
P10591	P53840
P10591	Q02208
Q03280	P10591
P10591	P07213
P10591	P06786
P10591	P38288
P50078	P10591
P43637	P10591
P10591	P40032
P31383	P10591
P10591	P00942
P10591	P06244
Q00764	P10591
P10591	P31688
P10591	P38811
P48561	P10591
P09880	P10591
P15565	P10591
Q12463	P10591
P53738	P10591
P38793	P10591
P10591	Q12009
P10591	Q03774
P00937	P10591
P10591	P07285
P10591	P38816
Q03337	P10591
P10591	Q99394
P10591	P22803
P36159	P10591
Q04120	P10591
P38342	P10591
P10591	P38427
P10591	Q07381
P10591	P09733
P02557	P10591
P09734	P10591
P53378	P10591
P02992	P10591
P10591	P16649
P10591	Q04767
P38962	P10591
P10591	P36164
P20049	P10591
P10591	P36421
P10591	Q08960
P22515	P10591
P10591	P38820
P10591	P52492
P52491	P10591
P52490	P10591
P28263	P10591
P50623	P10591
P25037	P10591
P10591	P53874
P36026	P10591
P10591	P39538
P10591	P38237
P50101	P10591
Q02863	P10591
Q01477	P10591
P39944	P10591
P50102	P10591
P10591	P39967
Q07963	P10591
P10591	Q12229
Q06682	P10591
P54860	P10591
P33202	P10591
P17649	P10591
P10591	P38067
P32861	P10591
Q12059	P10591
P10591	P40537
P39001	P10591
P12887	P10591
P10591	Q12151
P28272	P10591
P10591	P28274
P10591	P47108
P40554	P10591
Q06525	P10591
Q03714	P10591
P10591	Q05946
P10591	Q04500
P10591	Q04305
P40362	P10591
Q06078	P10591
P10591	Q12339
P10591	P53276
P38882	P10591
P10591	P32623
P40003	P10591
Q06708	P10591
P10591	P39968
Q12241	P10591
P32912	P10591
P10591	P23642
P10591	P07806
P40463	P10591
Q05934	P10591
P10591	P40157
P40547	P10591
P10591	P53076
P10591	Q12045
Q06685	P10591
P10591	P39111
P10591	P38759
P10591	P52917
P39904	P10591
P47061	P10591
P47111	P10591
Q03390	P10591
P10591	Q03913
P10591	P53285
P10591	O13549
Q03944	P10591
Q03433	P10591
P10591	Q03388
P10591	P53853
P54787	P10591
P10591	P12611
P10591	Q07655
Q12416	P10591
P43582	P10591
P10591	P40489
P10591	P39735
P10591	Q3E793
P39721	P10591
P19880	P10591
P38856	P10591
P53309	P10591
P10591	P40574
Q08182	P10591
P10591	P46683
P10591	P34219
P38177	P10591
P10591	P38164
Q7M4S9	P10591
P53169	P10591
P38219	P10591
P10591	P38070
P38222	P10591
P38081	P10591
P10591	P38258
P38266	P10591
P38277	P10591
P38109	P10591
P38299	P10591
P38303	P10591
P38306	P10591
P38330	P10591
P38142	P10591
P10591	P38335
P10591	P38150
Q06680	P10591
P10591	P25349
P10591	P25617
P10591	P25361
P10591	P25639
P10591	P25659
P10591	Q12100
Q12459	P10591
Q07379	P10591
P10591	Q07395
Q12103	P10591
Q07551	P10591
P10591	Q07589
Q12510	P10591
Q12027	P10591
P10591	Q12407
Q12457	P10591
P10591	Q04311
P10591	Q12156
Q12167	P10591
Q04925	P10591
P10591	Q03786
Q05580	P10591
P10591	Q05506
P10591	Q05518
P10591	Q06349
Q3E785	P10591
Q04170	P10591
P10591	P87269
P10591	Q04093
Q04399	P10591
Q04411	P10591
P10591	Q03034
P16521	P10591
P10591	P40002
P10591	P40001
P39994	P10591
P10591	P32618
P32613	P10591
P10591	P40028
P10591	P40041
P40051	P10591
P39965	P10591
P40084	P10591
P40095	P10591
P39961	P10591
P43551	P10591
P10591	P43590
P43591	P10591
P10591	P43597
P43598	P10591
P10591	P53183
P10591	P53158
P10591	P53153
P10591	P53111
P10591	P53109
P10591	P53100
P53200	P10591
P53209	P10591
P53212	P10591
P53219	P10591
P10591	P53228
P53244	P10591
P10591	P53262
P10591	P53265
P10591	P53272
P53274	P10591
P53278	P10591
P10591	P42938
P10591	P42940
P10591	P42942
P10591	Q3E705
P38765	P10591
P10591	P38750
P38748	P10591
P38709	P10591
P38758	P10591
P10591	P38769
P38800	P10591
P38804	P10591
P38829	P10591
P38835	P10591
P38841	P10591
P10591	P38849
P38857	P10591
P10591	P38887
P38899	P10591
P10591	Q08956
P10591	P25637
P10591	P40533
P10591	P40523
P10591	P40521
P40520	P10591
P40506	P10591
P10591	P40500
P40483	P10591
P40470	P10591
P10591	P40442
P10591	P40434
P10591	P53633
P40563	P10591
P10591	P40566
P10591	P40579
P10591	Q3E7B2
P10591	P40361
P10591	P42947
P10591	P47018
P47015	P10591
P47009	P10591
P47005	P10591
P46991	P10591
P10591	P39529
P10591	P47086
P47087	P10591
P10591	P47090
P47101	P10591
P10591	P47115
P47139	P10591
P47153	P10591
P10591	P47168
P10591	P47172
P47173	P10591
P10591	P47181
P10591	P36103
P36097	P10591
P10591	P36090
P10591	P35736
P36088	P10591
P36083	P10591
P10591	P36081
P36076	P10591
P10591	P36072
P10591	P36064
P36003	P10591
P36114	P10591
P10591	P36119
P36136	P10591
P10591	P36138
P36151	P10591
P32807	P10591
P10591	Q04437
P38746	P10591
Q06493	P10591
Q07799	P10591
Q12164	P10591
P10591	Q07825
Q07834	P10591
Q12235	P10591
P10591	Q12198
Q12155	P10591
P10591	Q12205
Q12144	P10591
P10591	Q08001
P10591	Q08045
P10591	Q12208
Q12367	P10591
Q12429	P10591
Q99296	P10591
P10591	Q06146
Q05863	P10591
P10591	Q05892
Q06137	P10591
Q06485	P10591
P10591	O13565
Q06070	P10591
Q06188	P10591
Q3E7A6	P10591
Q03730	P10591
Q03713	P10591
Q04533	P10591
Q04501	P10591
Q04489	P10591
Q03102	P10591
P10591	Q03099
P10591	Q03673
P10591	Q04364
Q04371	P10591
P10591	Q05050
P10591	Q04773
P10591	Q04279
P39523	P10591
P40219	P10591
Q03231	P10591
Q12751	P10591
P10591	Q03648
P10591	Q04814
Q04847	P10591
Q03508	P10591
Q03559	P10591
P19955	P10591
Q04867	P10591
P40009	P10591
Q08465	P10591
P10591	P38806
P10591	P53981
P10591	P53980
P10591	P53964
P10591	P53963
Q10740	P10591
P10591	P53956
P10591	P53947
P53928	P10591
P10591	P53921
P10591	P53910
P53908	P10591
P53899	P10591
P10591	Q3E7A8
P10591	P53882
P10591	P53873
P10591	P53870
P10591	P53869
P53862	P10591
P10591	P53846
P48564	P10591
P53828	P10591
P10591	P42842
P42840	P10591
P10591	P42839
P53719	P10591
P53723	P10591
P53729	P10591
P10591	Q3E841
P10591	P53740
P10591	P53747
P10591	P53749
P10591	P39941
Q08187	P10591
P10591	Q08206
P10591	Q08225
Q08281	P10591
P0C155	P10591
P10591	Q3E769
P10591	Q3E7B9
Q12204	P10591
Q08421	P10591
P10591	Q08422
P10591	P36025
Q12108	P10591
Q99325	P10591
Q12125	P10591
Q08548	P10591
P10591	Q12282
Q12249	P10591
Q08686	P10591
P10591	Q08726
O14468	P10591
Q99326	P10591
P10591	Q12182
P10591	Q08816
Q08822	P10591
P10591	Q08844
P10591	Q08909
P12688	P10591
P10591	Q12532
Q02648	P10591
P10591	Q03079
P10591	Q12194
Q02864	P10591
O13518	P10591
Q03002	P10591
P10591	Q12152
P10591	Q99299
Q12467	P10591
P10591	Q08924
Q08930	P10591
Q08971	P10591
Q12179	P10591
Q12523	P10591
Q08977	P10591
Q08989	P10591
P10591	Q12480
P10591	O13585
P10591	Q06833
O13586	P10591
P10591	Q06109
Q06608	P10591
P10591	Q06595
Q12303	P10591
P10591	P40583
P10591	P48559
P51996	P10591
P36018	P10591
Q99260	P10591
P32939	P10591
P40517	P10591
P53107	P10591
P10591	P24088
P53345	P10591
O13559	P10591
P10591	Q12340
P10591	P38079
P10591	Q12172
P10591	Q06224
P10591	P25036
P23501	P10591
P10591	P38280
P10591	P40328
P40340	P10591
Q06102	P10591
Q12024	P10591
Q12324	P10591
P10591	P50111
P54786	P10591
Q08245	P10591
P10591	P53061
P53303	P10591
P20107	P10591
P39076	P10591
P39077	P10591
P39078	P10591
P10591	P39079
P10591	P47079
P10591	P52868
P10591	P40564
P10591	P40005
P10591	Q04493
P15108	P10591
P10591	P31539
P22943	P10591
P10591	P15992
P10591	Q04432
Q12329	P10591
P53863	P10591
P38323	P10591
P10591	P48363
P46988	P10591
P25294	P10591
P10591	Q04902
P09435	P10591
P10591	P40150
Q05931	P10591
P10591	P12612
P39102	P10591
P10591	P25491
P09435	P19414
P25376	P09435
P40350	P09435
Q06624	P09435
P09435	P14843
P09435	P40344
P09435	P38182
P22135	P09435
P09435	Q12349
P09435	Q05029
P09435	Q08280
P09435	P14682
P09435	P18898
P09435	P46963
P09435	Q12743
P09435	P32461
Q04217	P09435
P36156	P09435
P32801	P09435
Q02884	P09435
P32803	P09435
P38333	P09435
P09435	Q03769
P32353	P09435
P39704	P09435
Q03661	P09435
P53743	P09435
P09435	P38913
P14540	P09435
P31380	P09435
P09435	Q12247
P38817	P09435
Q12390	P09435
P09435	P11353
P09435	P61830
P09435	Q08109
P04912	P09435
P09435	Q12345
P09435	P38286
P09435	P50094
Q01919	P09435
P40540	P09435
P09435	P22023
Q3E840	P09435
P43603	P09435
P40971	P09435
P09435	P53341
P15801	P09435
P09440	P09435
P09435	Q06211
Q06164	P09435
P48566	P09435
P09435	P33749
P09435	P38996
P09435	P25293
P31378	P09435
P09435	P48837
Q12451	P09435
P27514	P09435
P09435	Q03880
P09435	P33775
P09435	P23595
P32345	P09435
Q12265	P09435
P09435	Q12161
Q07800	P09435
P09435	P38193
P32628	P09435
Q04049	P09435
Q04231	P09435
P09435	P25454
P22216	P09435
P09435	Q08562
P09435	Q02555
P46990	P09435
P09435	P49167
Q12087	P09435
Q05022	P09435
P09435	P25632
P09435	P32608
P47050	P09435
P32368	P09435
P32074	P09435
P09435	P40509
Q03067	P09435
P09435	Q12460
P09435	P38717
P09435	P36024
P09435	P54999
Q12420	P09435
P09435	P34162
P32342	P09435
P09435	P47154
P09435	P29055
P09435	Q06707
P09435	P32591
Q12308	P09435
P14306	P09435
P09435	O13539
P09435	P17423
P09435	P39935
P32774	P09435
P09435	Q04235
Q07381	P09435
P25037	P09435
P53874	P09435
P09435	Q01476
P42945	P09435
P53076	P09435
P25361	P09435
P09435	Q12100
Q03897	P09435
Q06349	P09435
P43597	P09435
P53262	P09435
P42938	P09435
P09435	P38804
P53633	P09435
P36103	P09435
P53870	P09435
P09435	P53719
P09435	P53749
P09435	Q08422
P09435	Q08844
Q12160	P09435
Q06109	P09435
Q06522	P09435
P38355	P09435
P52868	P09435
P09435	P32589
P32590	P09435
P09435	P25491
Q07622	P32590
P38009	P32590
P38972	P32590
P46680	P32590
P32590	Q12013
P32590	P40825
P32590	P53868
P32590	P50275
P32590	P43132
P53286	P32590
P26448	P32590
P32590	P53829
P32796	P32590
P32590	P14682
P32590	P38818
P32590	P53333
P32590	Q12248
P32590	P22204
P32590	P39976
Q05567	P32590
P32590	P47128
P36053	P32590
Q12050	P32590
P38333	P32590
P08524	P32590
P32590	Q06340
P21268	P32590
P28003	P32590
P32590	P28007
P32481	P32590
P32590	P40056
P32590	P38817
P32590	P32806
P32590	P20448
P38199	P32590
P61830	P32590
Q12373	P32590
P40985	P32590
Q06706	P32590
P07342	P32590
P40089	P32590
Q12230	P32590
P48570	P32590
P32590	Q02574
P00958	P32590
Q03081	P32590
P32590	Q04922
P32490	P32590
P53141	P32590
P39106	P32590
Q08818	P32590
P32590	P08640
P36006	P32590
P11325	P32590
P32590	P25293
P12945	P32590
Q12311	P32590
P32590	P50946
P39108	P32590
P32590	P13382
P47110	P32590
P30656	P32590
P32590	P06103
P32590	Q08217
P32590	Q01329
P32590	P38089
P29703	P32590
Q04779	P32590
Q12434	P32590
P21538	P32590
P32590	Q12196
P53552	P32590
P21524	P32590
P32590	P38249
Q02773	P32590
P32590	P40016
P32590	P38786
P35271	P32590
Q3E7Y3	P32590
Q12754	P32590
P32590	Q05022
P32590	P32608
P38903	P32590
P32590	P40856
P41811	P32590
O94742	P32590
P46995	P32590
Q07657	P32590
P06700	P32590
P32590	P17883
P32590	Q12420
P32590	P32585
P32590	P47183
P32590	P29509
P32590	P53874
P50101	P32590
P42945	P32590
P53254	P32590
P53276	P32590
P32590	P53853
P32590	P39735
P32590	P38219
P25361	P32590
P43597	P32590
P32590	P38849
P32590	Q12402
P32590	O13585
P31539	P32590
P32590	P02829
P11484	P32357
P23542	P11484
P11484	P27697
P11484	P14164
Q02486	P11484
P11484	Q08641
P11484	P37254
P21192	P11484
P11484	Q12168
P11484	Q07622
P52910	P11484
P11484	P60010
P36040	P11484
P80210	P11484
